model,adapter_type,pref_profile,align_context,retriever_type,retriever_mode,k,template,retrieval_mask,seed,CTQRS_mean,CTQRS_ci_lo,CTQRS_ci_hi,ROUGE1_R_mean,ROUGE1_R_ci_lo,ROUGE1_R_ci_hi,ROUGE1_F1_mean,ROUGE1_F1_ci_lo,ROUGE1_F1_ci_hi,SBERT_mean,SBERT_ci_lo,SBERT_ci_hi,ROUGE1_R_NORM_mean,ROUGE1_R_NORM_ci_lo,ROUGE1_R_NORM_ci_hi,ROUGE1_F1_NORM_mean,ROUGE1_F1_NORM_ci_lo,ROUGE1_F1_NORM_ci_hi,SBERT_NORM_mean,SBERT_NORM_ci_lo,SBERT_NORM_ci_hi,SecFilled_mean,SecFilled_ci_lo,SecFilled_ci_hi,SecPresence_mean,SecPresence_ci_lo,SecPresence_ci_hi,PlaceholderRate_mean,PlaceholderRate_ci_lo,PlaceholderRate_ci_hi,UnknownRate_mean,UnknownRate_ci_lo,UnknownRate_ci_hi,UAHE_Total_mean,UAHE_Total_ci_lo,UAHE_Total_ci_hi,IUHE_Total_mean,IUHE_Total_ci_lo,IUHE_Total_ci_hi,RAHE_Total_mean,RAHE_Total_ci_lo,RAHE_Total_ci_hi,UAHE_per_1kTok_mean,UAHE_per_1kTok_ci_lo,UAHE_per_1kTok_ci_hi,IUHE_per_1kTok_mean,IUHE_per_1kTok_ci_lo,IUHE_per_1kTok_ci_hi,RAHE_per_1kTok_mean,RAHE_per_1kTok_ci_lo,RAHE_per_1kTok_ci_hi,TransferRate_mean,TransferRate_ci_lo,TransferRate_ci_hi,ContextSupportRate_mean,ContextSupportRate_ci_lo,ContextSupportRate_ci_hi,ContextUnattributedRate_mean,ContextUnattributedRate_ci_lo,ContextUnattributedRate_ci_hi,CondFilledRate_mean,CondFilledRate_ci_lo,CondFilledRate_ci_hi,SignalFilledRate_mean,SignalFilledRate_ci_lo,SignalFilledRate_ci_hi,NoSignalFilledRate_mean,NoSignalFilledRate_ci_lo,NoSignalFilledRate_ci_hi,n
mistral-7b-v0.3,base,none,none,dense,similar,1,on,none,42,0.7958759590792839,0.7845268542199488,0.8070652173913043,0.6208453908450038,0.6055511922700068,0.6360335154156672,0.5720512148808378,0.5562294522984637,0.5873640384612491,0.8728074593007412,0.8650911348250211,0.8800820220461891,0.6311152327400977,0.6158698225786338,0.6464436363879775,0.5788192575711817,0.5626438391764582,0.594380620697677,0.8619713368623153,0.8535282006653984,0.8699019145782646,0.6234015345268542,0.5760869565217391,0.6694373401534527,0.6387468030690537,0.5907928388746803,0.6854219948849105,0.3625319693094629,0.31521739130434784,0.41048593350383633,0.3695652173913043,0.32289002557544755,0.41687979539641945,1.721227621483376,1.5728900255754477,1.8746803069053708,2.4629156010230178,2.268542199488491,2.6675191815856776,0.7416879795396419,0.6240409207161125,0.8695652173913043,4.585982728435079,4.231046987088359,4.944815639564437,6.506302007148178,6.058287398975857,6.972552601612032,1.920319278713107,1.6346458514505677,2.226299684725374,0.23059107701051443,0.19985892907887792,0.26338955872203956,0.49071644468063896,0.4578731228986985,0.5231578665721889,0.44278739163649655,0.4106642788867855,0.47596526093968566,0.5921994884910483,0.559846547314578,0.6243819266837168,0.6208439897698209,0.5739556692242113,0.667092924126172,0.6359761295822678,0.5882352941176471,0.6837169650468884,391
mistral-7b-v0.3,base,none,none,none,none,0,on,none,42,0.7631074168797954,0.7536764705882353,0.7726982097186701,0.5755955346572758,0.5620265551474537,0.5890166031907931,0.5523163045542492,0.5406301025532754,0.5638528166439765,0.874213490034918,0.8685356117880253,0.8799055807120965,0.581118893722153,0.5677444448044466,0.59419210727274,0.5513267794279781,0.53948575687124,0.5629778982014532,0.8573794328343228,0.8505872803575852,0.864186587083675,0.9744245524296675,0.9648337595907929,0.9827365728900256,0.9974424552429667,0.9923273657289002,1.0,0.010230179028132993,0.0038363171355498722,0.01854219948849105,0.02557544757033248,0.017263427109974423,0.03516624040920716,0.3145780051150895,0.2557544757033248,0.37851662404092073,0.3145780051150895,0.2557544757033248,0.37851662404092073,0.0,0.0,0.0,0.9454593910968443,0.7649426733277981,1.1362824025398437,0.9454593910968443,0.7649426733277981,1.1362824025398437,0.0,0.0,0.0,0.0,0.0,0.0,0.5407167214711972,0.49725672877846794,0.5853732797466814,0.10634210205821458,0.08484045792229934,0.12920777006454762,0.7903239556692213,0.7719948849104828,0.8083120204603553,0.9627024722932653,0.9497016197783462,0.9746376811594204,0.4008951406649616,0.3523017902813299,0.44906223358908776,391
mistral-7b-v0.3,dpo,balanced,retrieval_aware,dense,similar,1,on,none,42,0.77653452685422,0.7639066496163683,0.7888427109974424,0.5763036325729766,0.5577234502758471,0.5950765361859744,0.5201732623544061,0.5019778188804237,0.5380879322783898,0.7639741923498071,0.7501169108521298,0.7773121936851756,0.5914330539920902,0.5725477097340074,0.6106079554267185,0.5322098086149456,0.5137793829717585,0.5504604621790772,0.7595798381606637,0.7453783448699796,0.7732887325994194,0.6336317135549873,0.5882352941176471,0.6790281329923273,0.6432225063938619,0.5971867007672634,0.6886189258312021,0.358695652173913,0.3126598465473146,0.4047314578005115,0.35741687979539644,0.31202046035805625,0.40281329923273657,0.17135549872122763,0.13043478260869565,0.21739130434782608,4.289002557544757,4.005115089514066,4.58312020460358,4.117647058823529,3.8312020460358056,4.40920716112532,0.4671755584549151,0.35164255245445974,0.586365624819852,10.97763171908932,10.334237489172438,11.650620828278244,10.5104561606344,9.878225790558528,11.164054031717294,0.9186018939855259,0.8957533869937967,0.9396824474190204,0.9494181862468307,0.9324467731756736,0.9645688710266714,0.027563910939870012,0.020486745422806808,0.03515636821263418,0.5985507246376808,0.5668797953964189,0.6304347826086946,0.6338448422847398,0.5884484228473997,0.6792412617220802,0.6274509803921569,0.5792838874680307,0.675618073316283,391
mistral-7b-v0.3,dpo,balanced,retrieval_aware,none,none,0,on,none,42,0.6986892583120204,0.6859015345268542,0.7111572890025576,0.5596059535503292,0.5449940540155922,0.5741345150719592,0.5348758480878172,0.52119204412174,0.548285944846054,0.8458907081343024,0.8383639139287612,0.8529819083945526,0.5667395156938969,0.5522667093166571,0.5810665001873129,0.5334358625419484,0.5196905581286321,0.5468314393301632,0.8277052150053137,0.8194221314566824,0.8358046473444575,0.5575447570332481,0.5095907928388747,0.6054987212276215,0.5632992327365729,0.5153452685421995,0.6118925831202046,0.43925831202046034,0.391304347826087,0.48785166240409206,0.43861892583120204,0.3906649616368286,0.48657289002557547,0.18414322250639387,0.13810741687979539,0.23273657289002558,0.18414322250639387,0.13810741687979539,0.23273657289002558,0.0,0.0,0.0,0.6479976171898639,0.4911028789222212,0.8157100124265074,0.6479976171898639,0.4911028789222212,0.8157100124265074,0.0,0.0,0.0,0.0,0.0,0.0,0.5574473267567895,0.5122092315186942,0.6040859822189746,0.07682377298745584,0.056947996589940306,0.09847765193033733,0.5226342710997443,0.4886615515771523,0.5564364876385333,0.5562659846547314,0.5085251491901108,0.604006820119352,0.6368286445012787,0.5895140664961637,0.6841432225063938,391
mistral-7b-v0.3,dpo,balanced,retrieval_free,dense,similar,1,on,none,42,0.7130754475703325,0.6996483375959079,0.726502557544757,0.5673424442149404,0.548807566457785,0.5854820481028707,0.5730808619039383,0.5560216010512565,0.5904714018554769,0.8503794188008589,0.8381216419322411,0.861978256203177,0.5755169972624254,0.5569696887568563,0.5938814894644839,0.5763368551796586,0.5590289648631448,0.5940854322503335,0.8378669016653925,0.8252688697384446,0.8497417291716847,0.9290281329923273,0.9111253196930946,0.9462915601023018,0.960997442455243,0.9456521739130435,0.9750639386189258,0.04411764705882353,0.029411764705882353,0.05946291560102302,0.04092071611253197,0.026854219948849106,0.056265984654731455,0.23273657289002558,0.17902813299232737,0.2915601023017903,0.8823529411764706,0.7212276214833759,1.0537084398976981,0.649616368286445,0.5012787723785166,0.8107416879795396,0.7046598280123799,0.5405644306642186,0.8817783970378003,2.464452452527092,2.0352462352417184,2.925223618219824,1.759792624514711,1.3655127367598665,2.1908108253906975,0.2119494174481387,0.1741545893719806,0.2510372264847968,0.5910353996671132,0.5465351357934478,0.6356107660455487,0.071368692404498,0.05412759306621198,0.0896754353915479,0.7670929241261696,0.748081841432222,0.7855072463768087,0.9292412617220802,0.9111253196930947,0.9465046888320545,0.42284739982949704,0.37468030690537085,0.47101449275362317,391
mistral-7b-v0.3,dpo,balanced,retrieval_free,none,none,0,on,none,42,0.725383631713555,0.712116368286445,0.7383312020460358,0.5359823817147367,0.5213200552303804,0.5503400044153025,0.5697079656984172,0.5553415735114043,0.5836799708827637,0.8552366024278619,0.8440064935923537,0.8652908063453176,0.5427575775670049,0.5280547638652644,0.556965710888928,0.5704765273877545,0.556074145930006,0.5844857634296615,0.837608238772663,0.825703577693466,0.8485339334248887,0.9565217391304348,0.9418158567774936,0.9699488491048593,0.9757033248081841,0.9622762148337596,0.9872122762148338,0.028132992327365727,0.0159846547314578,0.04156010230179028,0.02557544757033248,0.014066496163682864,0.03836317135549872,0.1918158567774936,0.14578005115089515,0.24040920716112532,0.1918158567774936,0.14578005115089515,0.24040920716112532,0.0,0.0,0.0,0.6968481578112371,0.5331752733591887,0.8674638104993294,0.6968481578112371,0.5331752733591887,0.8674638104993294,0.0,0.0,0.0,0.0,0.0,0.0,0.501339666301303,0.45528559249786854,0.5476129582267691,0.07666544878821092,0.05652782852271341,0.09719279015954206,0.7833759590792807,0.7658567774936029,0.8002557544757,0.9578005115089514,0.9435208866155158,0.9708013640238704,0.3989769820971867,0.35038363171355497,0.4475703324808184,391
mistral-7b-v0.3,sft,none,none,dense,random,1,on,none,42,0.7485613810741688,0.7338554987212276,0.7627877237851662,0.5611908059254876,0.5423065160524128,0.5800709642957061,0.5507363270536145,0.5306783131379186,0.5705978653772775,0.8156179746474757,0.7972541994908277,0.8327621035563672,0.573936679547818,0.5548251584175241,0.592873859618314,0.5627275893885147,0.5423888577973359,0.5826321336152275,0.8084057172774659,0.7906219440195567,0.825224908378423,0.6265984654731458,0.5812020460358056,0.6713554987212276,0.6381074168797954,0.592071611253197,0.6841432225063938,0.3631713554987212,0.3177749360613811,0.4092071611253197,0.3625319693094629,0.3171355498721228,0.4085677749360614,3.0460358056265986,2.762148337595908,3.3861892583120206,4.069053708439898,3.772378516624041,4.421994884910486,1.0230179028132993,0.8542199488491049,1.2020460358056266,7.894806172273442,7.32365564745857,8.472285117208655,10.691352774241835,10.112891649794307,11.277289580988331,2.7965466019683904,2.3518981596641657,3.2664898721941764,0.24368998601599132,0.20898170079483683,0.2791849007920728,0.4109024076684595,0.3783488822390422,0.4439148058982492,0.5890975923315404,0.5560851941017508,0.6216511177609577,0.6042625745950554,0.5728900255754475,0.6349104859335035,0.6315004262574595,0.5863171355498721,0.6760443307757884,0.6534526854219949,0.6074168797953964,0.6994884910485933,391
mistral-7b-v0.3,sft,none,none,dense,similar,1,off,none,42,0.7587915601023018,0.7447250639386189,0.7725383631713555,0.6101553226120691,0.5919482075643772,0.6284230694193785,0.5796084868485428,0.5600578694632028,0.5990646758165673,0.8374149837457311,0.8249978094607058,0.8492623015742777,0.6227683705711322,0.6042252229730602,0.6411866983013477,0.592153263224255,0.5722840715272236,0.6118407083334821,0.8284997286089241,0.8156357745990119,0.8407358670478586,0.5933503836317136,0.5466751918158568,0.639386189258312,0.6035805626598465,0.5562659846547314,0.6502557544757033,0.39641943734015345,0.34974424552429667,0.4437340153452685,0.3976982097186701,0.3510230179028133,0.44501278772378516,1.9667519181585678,1.6879795396419437,2.3222506393861893,4.360613810741688,4.002557544757034,4.782608695652174,2.39386189258312,2.135549872122762,2.6675191815856776,4.921646030531934,4.409003360131856,5.45512693759646,10.782913956018755,10.149960422762488,11.43034305149926,5.86126792548682,5.2958692862912295,6.458022868665962,0.5138040525828248,0.47610236452947463,0.5535816698220791,0.6359785087571861,0.6052254638195661,0.6673936699545799,0.36402149124281385,0.33260633004542023,0.3947745361804334,0.5884057971014491,0.5560528559249792,0.620161977834612,0.5969735720375107,0.5500852514919012,0.6427962489343563,0.6764705882352942,0.6304347826086957,0.7225063938618926,391
mistral-7b-v0.3,sft,none,none,dense,similar,1,on,hardmask,42,0.7666240409207161,0.7527173913043478,0.7803708439897699,0.6144538621709195,0.5963524623927553,0.6323948194474659,0.5898564289757284,0.5709137496042536,0.6085381847092676,0.8514240681362883,0.8409749219941971,0.8613980619803719,0.6301147289426137,0.6117366714597973,0.6481908888149316,0.6020061669762753,0.5827159040932111,0.6211784765943518,0.8424503573066439,0.8317642358257947,0.8530201450028383,0.6054987212276215,0.5581841432225064,0.6508951406649617,0.6163682864450127,0.5690537084398977,0.6624040920716112,0.39641943734015345,0.3510230179028133,0.4430946291560102,0.38491048593350385,0.33951406649616367,0.4322250639386189,3.112531969309463,2.920716112531969,3.3145780051150897,3.112531969309463,2.920716112531969,3.3145780051150897,0.0,0.0,0.0,8.39112139889052,7.880746583855416,8.908362197394565,8.39112139889052,7.880746583855416,8.908362197394565,0.0,0.0,0.0,0.0,0.0,0.0,0.23501448821141924,0.21090625770932675,0.2594966414659509,0.7649855117885804,0.7405033585340492,0.7890937422906731,0.5964194373401537,0.5641943734015347,0.6276641091219096,0.6023017902813298,0.555626598465473,0.646845694799659,0.6875532821824383,0.6427962489343564,0.7323103154305202,391
mistral-7b-v0.3,sft,none,none,dense,similar,1,on,none,42,0.7618286445012787,0.7482416879795396,0.7750959079283888,0.6214660702879778,0.6037157613717996,0.6388104789295825,0.5899681540558901,0.5712399354140281,0.608403343271026,0.8418961632282228,0.8306054353256664,0.8525802453460596,0.6339393413934681,0.6158777038610623,0.6513145239531907,0.603154542388323,0.5839784451503274,0.6218204956627104,0.8326865320315446,0.8205406073566592,0.8442232249795324,0.6240409207161125,0.578005115089514,0.670076726342711,0.6349104859335039,0.5882352941176471,0.6809462915601023,0.3657289002557545,0.319693094629156,0.4124040920716113,0.3657289002557545,0.319693094629156,0.4124040920716113,1.9769820971867007,1.751918158567775,2.237851662404092,4.370843989769821,4.061381074168798,4.70076726342711,2.39386189258312,2.135549872122762,2.670076726342711,5.069437286062749,4.597169077056419,5.558424014236662,11.07463880226227,10.476874621880569,11.672944980444406,6.005201516199521,5.429778354601395,6.593155779760388,0.5138763273438738,0.47673332646416544,0.5533295793359344,0.6323265243490978,0.6016872091278083,0.6635223929039257,0.36767347565090236,0.33647760709607505,0.39831279087219157,0.6068201193520883,0.5751065643648766,0.6383205456095475,0.6257459505541347,0.5790707587382778,0.6715686274509802,0.6572890025575447,0.6112531969309463,0.7033248081841432,391
mistral-7b-v0.3,sft,none,none,dense,similar,2,on,none,42,0.7696611253196931,0.7555946291560103,0.7838874680306905,0.6154845394623237,0.597817177607438,0.6328843490083325,0.581862748497078,0.5633367037964643,0.5998382082491973,0.8441971330081716,0.8325170180986604,0.8550710467731252,0.6275930307508516,0.6095646268993915,0.6452632689562895,0.5952184923680655,0.5761569324161232,0.6136417891529047,0.8345090788801003,0.8223367115420759,0.8459584562827254,0.6400255754475703,0.5933503836317136,0.6854219948849105,0.6521739130434783,0.6048593350383632,0.6982097186700768,0.34846547314578,0.3024296675191816,0.39578005115089515,0.3491048593350384,0.3037084398976982,0.39641943734015345,1.9974424552429668,1.7800511508951407,2.2557544757033248,4.31457800511509,4.017902813299233,4.639386189258312,2.317135549872123,2.0588235294117645,2.5933503836317136,5.18294173900867,4.69525857098947,5.688949748237023,10.810248782477661,10.212716136935036,11.426344612126115,5.627307043468985,5.06868475735713,6.212337800030893,0.4841555858179898,0.4462435830722274,0.5220663891380002,0.6101152011847398,0.5796881400781656,0.6412499584814162,0.3898847988152602,0.35875004151858375,0.42031185992183434,0.6101023017902808,0.5784313725490194,0.6413043478260861,0.6406649616368286,0.5942028985507245,0.6862745098039216,0.6359761295822678,0.5878090366581414,0.6820119352088662,391
mistral-7b-v0.3,sft,none,none,lexical,similar,1,on,none,42,0.7632672634271099,0.7487212276214834,0.7771739130434783,0.6258264702499491,0.6080743886698048,0.6438673705036418,0.59284570923762,0.5743012110411194,0.6117272873126759,0.8400983784509741,0.8282055527048038,0.8516103377580033,0.6386713976334701,0.6207565703911786,0.6569043689143292,0.6044959689790202,0.5853770325257912,0.6235736956575182,0.8331954656049724,0.820961225977944,0.8449081395898024,0.6163682864450127,0.5690537084398977,0.6624040920716112,0.6265984654731458,0.5792838874680307,0.6732736572890026,0.3734015345268542,0.32672634271099743,0.42071611253196933,0.37468030690537085,0.3280051150895141,0.4219948849104859,1.8644501278772379,1.6930946291560103,2.051150895140665,4.10230179028133,3.8414322250639388,4.378516624040921,2.237851662404092,1.9846547314578005,2.501278772378517,4.966826654216639,4.511252753410207,5.436338415428294,10.420890447729327,9.858371808069046,10.998644664273973,5.454063793512673,4.895808243328683,6.023864374701709,0.4929677135879182,0.453788017183158,0.5316838390367803,0.6183282271265176,0.5858500161838432,0.6500489881934219,0.38167177287348275,0.34995101180657817,0.4141499838161571,0.5989769820971864,0.5671781756180732,0.6308184143222503,0.618925831202046,0.5720375106564365,0.6645353793691389,0.6560102301790282,0.6086956521739131,0.7020460358056266,391
mistral-7b-v0.3,sft,none,none,none,none,0,on,none,42,0.7482416879795396,0.7343350383631714,0.7618286445012787,0.5929857217760722,0.5748115890965686,0.6110993544621999,0.5960125245154128,0.5770078153686033,0.6146502628798993,0.8742517061398157,0.8660175960387111,0.8823955529333686,0.605245790694808,0.5869619463471004,0.6235823850043094,0.6089362328665584,0.5897570823506441,0.6276977394098125,0.8617777490554868,0.852729507876784,0.8706551617978479,0.6042199488491049,0.5562659846547314,0.6502557544757033,0.6118925831202046,0.5639386189258312,0.6585677749360613,0.3881074168797954,0.3414322250639386,0.4360613810741688,0.3887468030690537,0.3420716112531969,0.4367007672634271,3.8567774936061383,3.5217391304347827,4.260869565217392,3.8567774936061383,3.5217391304347827,4.260869565217392,0.0,0.0,0.0,10.606161236761187,10.056486751360827,11.17227020334428,10.606161236761187,10.056486751360827,11.17227020334428,0.0,0.0,0.0,0.0,0.0,0.0,0.2252748955377964,0.2021236104299893,0.2487460275127646,0.7747251044622042,0.7512539724872358,0.7978763895700114,0.6031116794543904,0.5710997442455236,0.6347826086956518,0.6116794543904518,0.564151747655584,0.657928388746803,0.6815856777493606,0.6355498721227621,0.7276214833759591,391
qwen2.5-7b,base,none,none,dense,similar,1,on,none,42,0.7599104859335039,0.7490409207161125,0.7707800511508951,0.7040407587068221,0.6902934533949108,0.7173661747160077,0.27934616791478645,0.2691092550565423,0.2897653627383429,0.845855038070008,0.8367535898371425,0.8542310703745888,0.7134708314240795,0.6996425163040352,0.7269203874766464,0.27765624113290294,0.26737417113233936,0.28822371255523915,0.8316272661051787,0.822089860125271,0.8406814448059062,0.9047314578005116,0.8804347826086957,0.9277493606138107,0.969309462915601,0.9514066496163683,0.9846547314578005,0.04156010230179028,0.024936061381074168,0.06010230179028133,0.09271099744245524,0.06969309462915602,0.1170076726342711,1.1790281329923273,1.0153452685421995,1.3529411764705883,1.6265984654731458,1.4194373401534526,1.8414322250639386,0.4475703324808184,0.3350383631713555,0.5754475703324808,1.160413400395894,1.0005668530813159,1.3312220268542199,1.6020031728444803,1.394702181795887,1.8157568734015346,0.4415897724485864,0.3296835038363171,0.5669557225063938,0.1330466705786399,0.10454683849824513,0.16324599668589437,0.48584738648677284,0.4466185420149616,0.526562134938094,0.29420376440836804,0.26074118407878005,0.32737640307972776,0.7458653026427942,0.7238704177323078,0.7677749360613785,0.8902387041773233,0.8642369991474851,0.9147485080988921,0.44479965899403245,0.39705882352941174,0.4938192668371696,391
